id,lat,lon,rooms,bedrooms,bathrooms,surface_total,surface_covered,es_mensual,l1_Argentina,l1_Brasil,l1_Estados Unidos,l1_Uruguay,l2_Bs.As. G.B.A. Zona Norte,l2_Bs.As. G.B.A. Zona Oeste,l2_Bs.As. G.B.A. Zona Sur,l2_Buenos Aires Costa Atlántica,l2_Buenos Aires Interior,l2_Canelones,l2_Capital Federal,l2_Catamarca,l2_Chaco,l2_Chubut,l2_Colonia,l2_Corrientes,l2_Córdoba,l2_Entre Ríos,l2_Florida,l2_Formosa,l2_Jujuy,l2_La Pampa,l2_La Rioja,l2_Maldonado,l2_Maryland,l2_Mendoza,l2_Miami,l2_Michigan,l2_Misiones,l2_Montevideo,l2_Neuquén,l2_Pennsylvania,l2_Rocha,l2_Río Negro,l2_Salta,l2_San Juan,l2_San Luis,l2_Santa Catarina,l2_Santa Cruz,l2_Santa Fe,l2_Santiago Del Estero,l2_Tierra Del Fuego,l2_Tucumán,PROB
aWhvaVwdmuwFsQVa+bOEKw==,-34.636771029853726,-59.37843160735844,2.0,-1.0,4.0,410.0,410.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
QlkRGqD7BFjyxqNztGT5hA==,-38.0126818,-57.5350554,-1.0,-1.0,3.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
2CGUctp5XDmaf8QtHuzhOA==,-34.425087,-58.5796585,-1.0,4.0,4.0,1000.0,250.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889090909090909
xxbuzABR5gwWOk+QilgPXg==,-34.614003971500004,-58.8497897835,-1.0,4.0,4.0,527.8405683367065,750.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
czyX9GadJGQcTV/wB5Nugg==,-34.4490249,-58.99611940000001,-1.0,4.0,3.0,1086.0,274.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8218623481781376
uSENWeVcDTH1y1AwNnJH0w==,-34.61011887,-58.44365311,4.0,-1.0,3.0,350.0,240.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8163265306122449
yc5jePLrUgWsYEnI/nYaNA==,-34.6455341,-58.79994129999999,4.0,-1.0,-1.0,300.0,240.45983488872938,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
IhGqocYAo1qahH4apQIRCg==,-37.3276541511,-59.1917542122,7.398545525749032,4.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695067264573991
SVm13p5euKS6mHOguJ9l6g==,-34.484733,-58.68590699999999,-1.0,4.0,-1.0,320.0,320.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8881118881118881
BX2xm3KIz/IslV/qzDJkFw==,-33.164402686799995,-66.3165933691,-1.0,-1.0,-1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3895705521472393
yXu7NVK68oFjLsa1l5Xrlw==,-34.636771029853726,-59.37843160735844,4.0,3.0,3.0,197.0,197.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35260115606936415
3Qso9+TiOmYW5G4qKcDPqQ==,-34.6304264,-58.4160631,6.0,-1.0,4.0,527.8405683367065,305.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9312581063553826
4fUZHdxYv8s+yAWeRMKRDQ==,-34.636771029853726,-59.37843160735844,-1.0,4.0,2.0,700.0,228.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5526315789473685
gpP5xpj3EsNY0e63akjtww==,-34.6703301,-58.5992418,4.0,3.0,2.0,127.0,240.45983488872938,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
geFLnfa9CvSc5hscNO0/NA==,-34.5684584908,-58.6825143334,-1.0,5.0,4.0,2100.0,1000.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
02MlId78mHATlYPvgG4C5Q==,-26.8449999,-65.3108059,5.0,2.0,1.0,527.8405683367065,245.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3895705521472393
UuhPaR8tKFpRy6n4KnAxew==,-34.649514,-58.598249,5.0,4.0,4.0,350.0,200.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42487046632124353
4Bxl7pU6mabvYSi1vMJpOA==,-34.945210275,-58.167596716000006,4.0,3.0,2.0,1000.0,240.45983488872938,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
5JB1vnzuDFz4zmqW8Ymj6g==,-34.80084229,-58.16538239,3.0,-1.0,3.0,527.8405683367065,240.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5689655172413793
47BG5FhLBEKjAdYKdmI8kw==,-34.774713,-58.39809,3.0,2.0,3.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154
8/QhMfOBM4TERMdEJG8NXw==,-34.4428999,-58.85316429999999,6.0,5.0,4.0,315.0,302.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724907063197026
D8nxXD1842o2bnEtioDDEw==,-34.733095500000005,-58.26112480000001,-1.0,-1.0,-1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
9wuAaMXc01KyrRq4bnTC1w==,-34.4823642166,-58.56301186100001,-1.0,4.0,3.0,1200.0,400.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
389apSK/tFuFIfqjnfyeCg==,-34.94732715,-57.98257823,-1.0,-1.0,1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
eqE+/H5T5YBhmEd49sGmWw==,-34.636771029853726,-59.37843160735844,-1.0,-1.0,3.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35260115606936415
mKUnImMaR50eNfFjm7DeUQ==,-34.3943002,-58.69674789999999,-1.0,3.0,4.0,822.0,240.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889090909090909
xvR0Pqw28ZM2CSpaPWNBpA==,-34.908951,-58.527775,5.0,4.0,3.0,854.0,212.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726027397260274
5r/30pGtsr7ZywbJ0cD2Vg==,-34.525197,-58.4758403,7.398545525749032,5.0,6.0,527.8405683367065,600.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
8iQsuxJldln/u7rnYs90YQ==,-34.672225,-58.718743,7.398545525749032,15.28255434813443,6.501090329668866,760.0,1590.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8761061946902655
FAhLj7OGTr/lJYcHGuFcdA==,-34.636771029853726,-59.37843160735844,7.398545525749032,4.0,5.0,559.0,471.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
WUtelWdd0jIs+1Zb3c+2dw==,-34.4365955,-58.8411244,6.0,-1.0,4.0,326.0,286.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724907063197026
UUL13G6WE6X2YNqT1Zplmg==,-34.5757521,-58.5370965,-1.0,15.28255434813443,3.0,240.0,180.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6688311688311688
kf3GQbSLjsnqkyYGTxhUMQ==,-34.636771029853726,-59.37843160735844,5.0,3.0,4.0,315.0,235.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8627450980392157
2lZlNFKdSyjtOXHCsJMPPQ==,-34.636771029853726,-59.37843160735844,-1.0,-1.0,3.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154
/OO74VMwtlMvoHIhCsBzIw==,-38.0145654,-57.5480128,-1.0,-1.0,5.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8188976377952756
iEAjoCwhzU+xz0LrKN5yqQ==,-34.636771029853726,-59.37843160735844,-1.0,3.0,4.0,355.0,310.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8218623481781376
USA7UaD9KU+QFw4H87bR4Q==,-32.9169018,-60.6835062,-1.0,-1.0,-1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3895705521472393
WJ6H4pC56DxW+q47jJll/g==,-34.636771029853726,-59.37843160735844,-1.0,-1.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375
kYexgDABnCpozm3hwZuX7A==,-34.407971999999994,-58.823462,5.0,3.0,2.0,800.0,247.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6298200514138818
ZQCF8LCc0X51CFMs+9dwKA==,-32.9292989,-60.8281429,6.0,4.0,3.0,350.0,270.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8602941176470589
f246TxRTbtp2vPERDUujEQ==,-34.636771029853726,-59.37843160735844,-1.0,4.0,4.0,607.0,235.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695067264573991
47/0BlKvMS2sXiwDrxwuFQ==,-34.5540372,-58.4955185,5.0,4.0,3.0,552.0,352.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
PXil47Q3RugO9zsjlrA1rg==,-34.6295816,-58.671917500000006,3.0,2.0,1.0,527.8405683367065,260.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
NBsnuQVuQGsGYGKCZREm5Q==,-34.87843233,-58.06870937,-1.0,-1.0,1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
51MqDvH9jvlLynqP2qkZAA==,-34.42313529999999,-58.5804807,4.0,-1.0,3.0,203.0,166.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6688311688311688
bziPeK7KUlGHxRu0I9uxBA==,-31.3681114,-64.30064300000001,6.0,-1.0,4.0,500.0,450.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6579804560260586
FbALPbIbMEjvfvyxFOVY7A==,-34.61057,-58.511904,5.0,3.0,2.0,260.0,191.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4625
6QafJXgxnOUHoVOgtFNRvA==,-34.53939329999999,-58.5811831,-1.0,-1.0,-1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8881118881118881
89jKPkuaJiULokzPMVUxsQ==,-34.4835185,-58.5595497,-1.0,4.0,3.0,835.0,230.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7112299465240641
TYWCzb2LU6g9iW1Ufu1dng==,-31.397674,-64.50240500000001,7.398545525749032,15.28255434813443,6.501090329668866,1080.0,360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6579804560260586
doY61hIjw1+cPgyTHsVVlg==,-34.636771029853726,-59.37843160735844,-1.0,4.0,3.0,1113.0,240.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621414913957935
TZ4oZIvpjBNn6htH5JGR1g==,-34.4094947,-58.67355840000001,6.0,4.0,3.0,242.0,225.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9201520912547528
PFhXqDgSoqs2V4YN1swnzA==,-34.407601,-58.673572,6.0,4.0,3.0,459.0,191.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9201520912547528
R1aS2/JB9xmNZBKtVU4T8Q==,-34.636771029853726,-59.37843160735844,3.0,2.0,1.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8905109489051095
LR6jUTN8C9A8DDDfrMTOPg==,-34.7675032,-58.4008432,6.0,0.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7237569060773481
QUwctl05KTZnngMseYnT7g==,-34.636771029853726,-59.37843160735844,-1.0,3.0,3.0,527.8405683367065,280.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8218623481781376
5VBsCRoTrvQNY5jAOgMXzg==,-34.636771029853726,-59.37843160735844,-1.0,15.28255434813443,6.501090329668866,480.0,480.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
AUOZRj9opU5Uh3veV0QWCQ==,-34.9116171323,-54.9900908368,-1.0,-1.0,-1.0,527.8405683367065,160.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5964912280701754
SzTMq/OBNO20eorhVu/8mw==,-34.464831084400004,-58.612145415600004,-1.0,3.0,2.0,270.0,240.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6298200514138818
zaO8A7kPv3UX8YJa+WJBfQ==,-31.452389,-64.2561125,-1.0,2.0,2.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
48PhF5fUABJay6rdpfJwFg==,-37.8242206,-57.5073328,-1.0,-1.0,2.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
UkJ4SDChvCKMRwnVLk0WWQ==,-34.8222527294,-58.1623005867,4.0,3.0,3.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5689655172413793
w8CE2afnFfu8KroAHpoN5Q==,-34.636771029853726,-59.37843160735844,5.0,4.0,3.0,280.0,250.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621414913957935
NcLtKuPgnVj/Z+aokBYGkw==,-34.6505459,-58.6184785,5.0,-1.0,2.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
5mvf3OFJzIJe9a2syDq6cw==,-31.4448635,-64.1867713,3.0,-1.0,3.0,527.8405683367065,334.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6579804560260586
/sqVZDjpp5JvwqD91cgzqg==,-34.7492737619,-58.2134773422,5.0,4.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6397058823529411
1j94E/3RAGlk9g888r1xeg==,-34.88795089999999,-58.56529236,4.0,-1.0,4.0,400.0,400.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6736401673640168
nCCGAxTWasX8LZku49qxUw==,-34.4008493,-58.6381786,-1.0,3.0,5.0,1340.0,300.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9312581063553826
HWfo3OvjZwhArFJyYJ35Tw==,-34.90873637,-58.3537425537,7.398545525749032,0.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34408602150537637
EJsMEDfS14cFxI6nxbR06A==,-37.9474256,-57.7778205,-1.0,-1.0,2.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
AAjy9Vo68kMrKHrC3RV7PA==,-34.44202070000001,-58.8716835,7.0,5.0,5.0,384.0,319.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724907063197026
uFGe24ppbg/tpAl0gPJLAQ==,-34.7704541027,-58.2098579407,4.0,3.0,3.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5689655172413793
5Mi949UR1KLRQctslrhuBQ==,-34.4887518731,-58.4920498566,-1.0,4.0,2.0,248.0,210.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875
D+h3Wb/TD/PATKLrlnED8w==,-34.6160061,-58.4126904,-1.0,15.28255434813443,5.0,1309.0,1000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
b66S8A6dqJw98IC8Qf8Xcw==,-35.0067146578,-58.051421260299996,-1.0,-1.0,1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
XXkMbbRW+hdMNe3RViAypw==,-34.636771029853726,-59.37843160735844,-1.0,3.0,2.0,730.0,300.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6298200514138818
hdKQzkkpFfrg34cjDfAOzA==,-34.3762912688,-58.6973125623,-1.0,3.0,4.0,206.0,206.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889090909090909
Fc2tceoOkna22IRjIzZ9Gw==,-34.4080532,-58.6167662,-1.0,4.0,5.0,1204.0,373.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
ztPln/omA43hLSVM2XNLAA==,-34.3443973819,-58.7481441667,-1.0,5.0,4.0,527.8405683367065,253.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8218623481781376
vcCehEoEHRWDfvZlRdoYRg==,-34.4826935,-58.5036149,4.0,4.0,2.0,527.8405683367065,192.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875
ps7PYHqELjrpuKRthXLS9A==,-34.4267837981,-58.6030706265,-1.0,4.0,4.0,990.0,250.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889090909090909
skWkS0csGT7lcBIUT8RZRw==,-34.9137934758,-54.855088969300006,5.0,4.0,4.0,527.8405683367065,240.45983488872938,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9824561403508771
1ni4C6LyP6w8kaf3GGXd1A==,-34.636771029853726,-59.37843160735844,-1.0,5.0,4.0,430.0,430.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
GVBNKoPRlyirbWfU9nuL/w==,-34.5716532,-58.4631093,4.0,3.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889090909090909
